budget,runtime,vote_average,vote_count,popularity,release_year,release_month,roi,primary_genre,revenue
19000000.0,90.0,6.0,606.0,13.088552,2005.0,4.0,4.686691105263158,Horror,108047131.0
4500000.0,117.0,7.3,74.0,5.69684,2004.0,7.0,-0.1635068888888889,Drama,3764219.0
9200000.0,114.0,6.0,38.0,7.085212,1979.0,7.0,0.015888804347826087,Western,9346177.0
30000000.0,107.0,6.5,329.0,10.596719,2005.0,4.0,0.4295573,Comedy,42886719.0
60000000.0,101.0,4.7,565.0,19.144611,2005.0,4.0,0.18456553333333334,Action,71073932.0
130000000.0,144.0,6.6,1187.0,16.296471,2005.0,5.0,0.6280242923076923,Drama,211643158.0
40000000.0,113.0,5.5,696.0,7.163099,2005.0,4.0,0.719153025,Horror,68766121.0
6500000.0,112.0,7.2,1172.0,9.785147,2004.0,1.0,14.140009384615384,Drama,98410061.0
1300000.0,115.0,7.0,13.0,0.770164,1936.0,6.0,3.056153846153846,Music,5273000.0
45000000.0,103.0,6.6,531.0,7.90583,2005.0,2.0,0.13046917777777778,Action,50871113.0
113000000.0,140.0,7.1,4200.0,13.165421,2005.0,5.0,6.522123893805309,Science Fiction,850000000.0
45000000.0,95.0,5.6,179.0,9.875573,2005.0,5.0,0.24600962222222222,Romance,56070433.0
43000000.0,101.0,5.6,413.0,6.328385,2005.0,5.0,2.5988353023255812,Romance,154749918.0
1000000.0,66.0,5.1,103.0,18.847707,2004.0,7.0,0.574623,Drama,1574623.0
75000000.0,86.0,6.6,3322.0,16.136217,2005.0,5.0,6.1024089466666664,Family,532680671.0
2600000.0,91.0,6.1,20.0,11.600224,1993.0,9.0,0.096255,Action,2850263.0
30000000.0,117.0,4.8,77.0,7.892677,2005.0,5.0,-0.9916168333333333,Horror,251495.0
82000000.0,113.0,6.2,804.0,7.349843,2005.0,5.0,1.3209825365853658,Comedy,190320568.0
25000000.0,99.0,5.8,27.0,10.323838,1997.0,10.0,-0.52647128,Action,11838218.0
88000000.0,144.0,7.3,630.0,6.363884,2005.0,6.0,0.23340807954545453,Romance,108539911.0
25000000.0,119.0,6.3,396.0,9.263965,2005.0,6.0,0.56212244,Drama,39053061.0
25000000.0,107.0,7.0,215.0,4.350049,2005.0,6.0,-0.46352172,Drama,13411957.0
110000000.0,120.0,6.5,3048.0,15.724373,2005.0,6.0,3.347341090909091,Action,478207520.0
50000000.0,92.0,4.4,278.0,6.477862,2005.0,6.0,0.38851932,Adventure,69425966.0
2000000.0,90.0,7.1,53.0,2.812182,2004.0,9.0,-0.93969,Drama,120620.0
8250000.0,171.0,7.0,64.0,11.840985,1951.0,11.0,2.6363636363636362,Drama,30000000.0
150000000.0,140.0,7.5,7511.0,28.505341,2005.0,6.0,1.4947911533333333,Action,374218673.0
50000000.0,101.0,5.1,559.0,9.35239,2005.0,6.0,0.32004008,Comedy,66002004.0
15000000.0,93.0,6.0,395.0,9.478117,2005.0,6.0,2.1180401333333334,Horror,46770602.0
85000000.0,102.0,4.8,463.0,9.276085,2005.0,6.0,0.5461902235294117,Comedy,131426169.0
1920000.0,113.0,6.8,30.0,2.747776,1956.0,7.0,0.75,Drama,3360000.0
2515000.0,124.0,6.1,17.0,1.148295,1978.0,5.0,8.542743538767395,Drama,24000000.0
132000000.0,116.0,6.2,2397.0,19.929377,2005.0,6.0,3.4828740833333334,Adventure,591739379.0
8000000.0,80.0,6.9,371.0,9.435123,2005.0,1.0,14.924029875,Documentary,127392239.0
45000000.0,103.0,5.2,96.0,4.373457,2005.0,7.0,-0.6264663555555555,Comedy,16809014.0
30000000.0,105.0,5.3,275.0,6.53565,2005.0,6.0,-0.1508969,Drama,25473093.0
100000000.0,106.0,5.5,3040.0,19.382082,2005.0,6.0,2.30579719,Action,330579719.0
300000.0,88.0,6.9,23.0,1.687901,2005.0,7.0,4.834036666666667,Documentary,1750211.0
40000000.0,119.0,6.4,1406.0,11.100597,2005.0,7.0,6.129418525,Comedy,285176741.0
13000000.0,129.0,6.8,156.0,6.361343,2005.0,6.0,0.825177,Comedy,23727301.0
8000000.0,116.0,6.9,101.0,7.422267,2005.0,7.0,1.945465875,Drama,23563727.0
1500000.0,93.0,5.6,88.0,6.026159,1990.0,9.0,2.819302,Horror,5728953.0
126000000.0,136.0,6.5,1813.0,11.443647,2005.0,7.0,0.29324733333333336,Action,162949164.0
30000000.0,113.0,5.7,73.0,4.469459,2005.0,7.0,0.14176156666666667,Comedy,34252847.0
35000000.0,100.0,5.8,568.0,8.061423,2005.0,7.0,1.467709,Adventure,86369815.0
135000000.0,121.0,4.9,341.0,13.89018,2005.0,7.0,-0.43012634814814815,Action,76932943.0
30000000.0,98.0,5.8,142.0,9.378926,2005.0,7.0,0.9468437666666667,Romance,58405313.0
39000000.0,119.0,7.4,1287.0,11.919995,2005.0,8.0,-0.003347076923076923,Science Fiction,38869464.0
10000000.0,105.0,6.8,359.0,6.589304,2005.0,5.0,3.5742101,Comedy,45742101.0
74050.0,98.0,5.7,38.0,2.789574,2004.0,9.0,1.3788386225523295,Drama,176153.0
7500000.0,97.0,4.0,38.0,6.11959,2005.0,4.0,-0.9809333333333333,Action,143000.0
50000000.0,104.0,5.1,321.0,9.039467,2005.0,8.0,1.21607352,Action,110803676.0
22000000.0,83.0,4.6,232.0,5.341117,2005.0,8.0,0.01818881818181818,Comedy,22400154.0
43000000.0,104.0,6.4,588.0,10.947957,2005.0,7.0,1.1389492558139536,Drama,91974818.0
45000000.0,109.0,6.7,617.0,6.84109,2005.0,8.0,1.0527705333333333,Action,92374674.0
80000000.0,132.0,6.8,91.0,14.987902,2005.0,8.0,-0.872918725,Action,10166502.0
26000000.0,116.0,6.2,2020.0,11.519662,2005.0,8.0,3.2095860384615387,Comedy,109449237.0
26000000.0,85.0,6.2,471.0,6.336927,2005.0,8.0,1.2266078076923077,Horror,57891803.0
13200000.0,190.0,9.1,661.0,34.457024,1995.0,10.0,6.575757575757576,Comedy,100000000.0
35000000.0,76.0,5.2,239.0,11.836827,2005.0,3.0,-0.44348268571428573,Animation,19478106.0
88000000.0,118.0,5.6,847.0,15.66148,2005.0,8.0,0.19677576136363636,Adventure,105316267.0
30000000.0,97.0,5.2,204.0,8.077253,2005.0,8.0,-0.4997336333333333,Action,15007991.0
9000000.0,97.0,4.5,13.0,1.494688,2005.0,8.0,-0.8837593333333333,Comedy,1046166.0
25000000.0,129.0,6.9,428.0,11.556484,2005.0,8.0,2.2986668,Drama,82466670.0
32000000.0,87.0,6.2,1076.0,11.359659,2005.0,8.0,1.66148871875,Action,85167639.0
58000000.0,95.0,6.5,595.0,8.351773,2005.0,9.0,0.7733522586206897,Comedy,102854431.0
20000000.0,100.0,6.2,182.0,7.983902,2005.0,9.0,-0.62323345,Drama,7535331.0
42000000.0,122.0,7.0,1356.0,8.745216,2005.0,9.0,-0.42552630952380954,Crime,24127895.0
1000000.0,90.0,5.6,127.0,9.454335,2005.0,9.0,9.047674,Horror,10047674.0
7000000.0,106.0,7.4,251.0,7.738924,2005.0,9.0,-0.6145814285714286,Comedy,2697930.0
60000000.0,105.0,5.0,619.0,11.953553,2005.0,10.0,-0.06687798333333334,Adventure,55987321.0
50000000.0,127.0,6.0,450.0,6.394143,2005.0,9.0,-0.54110996,Action,22944502.0
3000000.0,94.0,6.2,241.0,5.054419,2005.0,10.0,5.212563333333334,Comedy,18637690.0
62000000.0,93.0,5.4,717.0,12.201912,2005.0,11.0,-0.1563870806451613,Action,52304001.0
30000000.0,108.0,6.7,165.0,7.761954,2005.0,9.0,-0.37939053333333334,Drama,18618284.0
19000000.0,122.0,6.3,675.0,10.966015,2005.0,9.0,6.590340421052631,Crime,144216468.0
55000000.0,98.0,6.1,796.0,12.419851,2005.0,9.0,3.0615872545454543,Thriller,223387299.0
40000000.0,77.0,7.2,1957.0,12.920032,2005.0,9.0,1.929876525,Romance,117195061.0
32000000.0,96.0,6.9,850.0,11.119707,2005.0,9.0,0.89815084375,Drama,60740827.0
50000000.0,130.0,6.7,283.0,12.369935,2005.0,9.0,-0.15812588,Crime,42093706.0
25000000.0,120.0,6.9,112.0,6.969342,2005.0,9.0,-0.38275292,Drama,15431177.0
7000000.0,114.0,6.9,394.0,6.01272,2005.0,9.0,6.012118571428571,Crime,49084830.0
50000000.0,110.0,5.8,466.0,10.022102,2005.0,9.0,-0.11131122,Action,44434439.0
4000000.0,101.0,6.6,107.0,5.354783,2005.0,1.0,-0.78325025,Fantasy,866999.0
30000000.0,85.0,6.8,660.0,11.766244,2005.0,9.0,5.4150944,Adventure,192452832.0
15000000.0,103.0,7.2,900.0,11.76054,2005.0,9.0,0.0523432,Action,15785148.0
30000000.0,118.0,6.6,244.0,9.783762,2005.0,6.0,-0.07963756666666667,Drama,27610873.0
2700000.0,93.0,5.9,109.0,7.657918,1986.0,11.0,0.2962962962962963,Romance,3500000.0
17000000.0,154.0,6.5,38.0,2.972529,1963.0,5.0,-0.4117647058823529,Action,10000000.0
1500000.0,81.0,6.9,229.0,10.952762,2005.0,10.0,6.398754,Comedy,11098131.0
35000000.0,122.0,5.9,156.0,9.003792,2005.0,10.0,-0.12781402857142857,Comedy,30526509.0
14000000.0,134.0,7.5,1531.0,11.787044,2005.0,9.0,11.7174115,Drama,178043761.0
57000000.0,123.0,6.1,335.0,11.82081,2005.0,10.0,-0.08710721052631579,Comedy,52034889.0
35000000.0,126.0,6.9,127.0,8.781298,2005.0,2.0,-0.2793073714285714,Drama,25224242.0
7000000.0,93.0,6.8,274.0,7.523098,2005.0,9.0,6.8,Drama,54600000.0
2000000.0,104.0,7.1,221.0,9.387212,2005.0,10.0,1.5243465,Action,5048693.0
18000000.0,100.0,3.8,191.0,9.929809,2005.0,10.0,1.5667462222222222,Horror,46201432.0
10284523.0,104.0,5.7,80.0,4.349046,2005.0,10.0,0.12676154256254762,Comedy,11588205.0
50000000.0,99.0,6.5,346.0,6.572049,2005.0,9.0,-0.83315736,Mystery,8342132.0
75000000.0,129.0,5.9,909.0,8.940007,2005.0,10.0,0.8986675333333334,Action,142400065.0
20000000.0,101.0,6.0,292.0,8.345866,2005.0,10.0,-0.37586125,Comedy,12482775.0
4000000.0,92.0,6.3,1288.0,15.399863,2005.0,10.0,37.23127325,Horror,152925093.0
24000000.0,128.0,5.5,57.0,9.255441,2005.0,4.0,-0.50517225,Action,11875866.0
14200000.0,139.0,6.9,81.0,4.568999,2005.0,5.0,-0.9524705633802817,Drama,674918.0
17000000.0,91.0,5.0,27.0,2.217704,1977.0,9.0,-0.48705882352941177,Action,8720000.0
72000000.0,125.0,6.6,776.0,9.997032,2005.0,11.0,0.34569441666666667,Drama,96889998.0
150000000.0,81.0,5.6,974.0,18.584609,2005.0,11.0,1.0962177666666666,Animation,314432665.0
22000000.0,116.0,7.2,216.0,7.846226,2005.0,11.0,-0.19503840909090908,Romance,17709155.0
40000000.0,117.0,6.3,188.0,9.820229,2005.0,11.0,0.1610632,Drama,46442528.0
50000000.0,128.0,6.3,455.0,5.768575,2005.0,11.0,0.88,Drama,94000000.0
22000000.0,108.0,6.1,322.0,10.600475,2005.0,11.0,1.6126852727272727,Drama,57479076.0
28000000.0,135.0,7.8,1406.0,14.439083,2005.0,9.0,3.326712392857143,Drama,121147947.0
1000000.0,99.0,6.1,288.0,7.483385,2005.0,1.0,26.762648,Horror,27762648.0
150000000.0,157.0,7.5,5758.0,24.903058,2005.0,11.0,4.9728069066666665,Adventure,895921036.0
28000000.0,136.0,7.3,732.0,11.476443,2005.0,9.0,5.658531535714285,Drama,186438883.0
40000000.0,135.0,6.7,159.0,9.530278,2005.0,11.0,-0.2082345,Drama,31670620.0
65000000.0,101.0,6.1,808.0,10.695639,2005.0,11.0,-0.010438446153846153,Family,64321501.0
14000000.0,104.0,5.2,26.0,2.308846,2005.0,9.0,-0.5102150714285715,Drama,6856989.0
45000000.0,90.0,5.7,233.0,10.238422,2005.0,11.0,0.6006389333333333,Comedy,72028752.0
15000000.0,124.0,7.2,1134.0,9.020372,2005.0,10.0,4.6870916,Drama,85306374.0
180000000.0,143.0,6.7,2709.0,18.13542,2005.0,12.0,3.16003865,Adventure,748806957.0
207000000.0,187.0,6.6,2403.0,19.761164,2005.0,12.0,1.6570048309178744,Adventure,550000000.0
85000000.0,145.0,7.3,670.0,7.680762,2005.0,12.0,0.9087407294117648,Drama,162242962.0
15000000.0,111.0,4.1,18.0,1.158196,2001.0,5.0,-0.9891220666666667,Action,163169.0
10000000.0,96.0,6.2,137.0,3.867472,2005.0,5.0,0.7297244,Action,17297244.0
12000000.0,92.0,6.5,41.0,8.334487,2005.0,9.0,-0.9929194166666667,Comedy,84967.0
15000000.0,121.0,7.0,180.0,9.117934,2005.0,11.0,-0.19759006666666667,Adventure,12036149.0
70000000.0,164.0,7.0,706.0,9.668761,2005.0,12.0,0.8622701571428572,Drama,130358911.0
45000000.0,134.0,6.1,153.0,5.037224,2005.0,12.0,-0.15425922222222221,Comedy,38058335.0
1000000.0,103.0,6.9,149.0,7.398205,2005.0,12.0,12.350369,Drama,13350369.0
70000000.0,97.0,5.3,309.0,6.158212,2005.0,12.0,0.27047945714285715,Comedy,88933562.0
60000000.0,94.0,5.8,542.0,7.101422,2005.0,12.0,1.1530305,Comedy,129181830.0
100000000.0,90.0,5.9,639.0,13.473381,2005.0,12.0,1.02026112,Comedy,202026112.0
169000.0,103.0,6.5,165.0,5.742659,2005.0,12.0,108.8503076923077,Comedy,18564702.0
30000000.0,135.0,6.4,336.0,7.694502,2005.0,12.0,0.0178671,Drama,30536013.0
12000000.0,84.0,6.5,572.0,7.594102,2004.0,11.0,-0.20132241666666667,Action,9584131.0
25000000.0,95.0,3.6,120.0,6.514132,2005.0,10.0,-0.9037832,Action,2405420.0
4800000.0,94.0,5.7,913.0,12.093928,2005.0,1.0,15.787277916666667,Horror,80578934.0
31000000.0,125.0,6.4,240.0,15.672195,2006.0,4.0,-0.0967741935483871,Drama,28000000.0
45000000.0,112.0,6.4,123.0,5.53836,2006.0,1.0,-0.14666753333333332,Adventure,38399961.0
15000000.0,80.0,6.0,491.0,6.398984,2005.0,12.0,2.4035858,Animation,51053787.0
50000000.0,106.0,6.4,1548.0,12.496805,2006.0,1.0,1.22681602,Fantasy,111340801.0
7500000.0,107.0,7.3,21.0,1.883227,2005.0,12.0,-0.49969,Drama,3752325.0
28000000.0,126.0,5.3,22.0,2.806002,1985.0,12.0,-0.9871937857142857,Adventure,358574.0
35000000.0,93.0,5.8,319.0,19.294832,2006.0,1.0,-0.7001052285714285,Action,10496317.0
26000000.0,108.0,6.0,94.0,5.450751,2006.0,1.0,-0.32703876923076924,Drama,17496992.0
40000000.0,99.0,5.4,376.0,7.622875,2006.0,1.0,2.45647655,Comedy,138259062.0
25000000.0,97.0,6.4,742.0,9.806554,2005.0,10.0,3.89959288,Fantasy,122489822.0
25000000.0,93.0,5.8,1000.0,11.872997,2006.0,2.0,3.70876632,Horror,117719158.0
3000000.0,100.0,6.5,29.0,2.092791,2005.0,9.0,2.906198333333333,Comedy,11718595.0
1100000.0,82.0,4.9,60.0,10.254424,1986.0,1.0,3.9552863636363638,Fantasy,5450815.0
50000000.0,86.0,6.1,109.0,12.602502,2006.0,2.0,0.3966963,Adventure,69834815.0
45000000.0,105.0,5.6,270.0,6.500892,2006.0,2.0,0.84,Thriller,82800000.0
15000000.0,87.0,5.4,273.0,5.149058,2006.0,2.0,3.4644658,Horror,66966987.0
4750000.0,98.0,5.1,64.0,3.743679,2005.0,5.0,-0.9564482105263158,Fantasy,206871.0
37665000.0,113.0,5.2,71.0,5.388535,2006.0,2.0,-0.6108953139519447,Drama,14655628.0
3500000.0,98.0,6.7,28.0,4.456904,2006.0,2.0,-0.9674905714285714,Comedy,113783.0
40000000.0,120.0,6.7,553.0,13.876881,2006.0,2.0,2.01139985,Adventure,120455994.0
20000000.0,83.0,3.6,225.0,5.682129,2006.0,2.0,1.4274213,Comedy,48548426.0
17000000.0,122.0,7.0,332.0,7.435544,2006.0,1.0,-0.4411764705882353,Action,9500000.0
6000000.0,110.0,6.0,77.0,4.304175,2006.0,2.0,8.538587333333334,Drama,57231524.0
30000000.0,87.0,4.8,468.0,11.096655,2006.0,3.0,0.0356737,Science Fiction,31070211.0
28000000.0,103.0,5.8,512.0,6.053567,2006.0,5.0,0.36285375,Comedy,38159905.0
38000000.0,90.0,5.0,154.0,10.307277,2006.0,8.0,-0.21295565789473683,Horror,29907685.0
55000000.0,105.0,6.2,675.0,11.887779,2006.0,3.0,0.19390401818181818,Action,65664721.0
50000000.0,97.0,5.5,407.0,9.438013,2006.0,3.0,1.56813774,Comedy,128406887.0
80000000.0,91.0,6.5,3034.0,16.646029,2006.0,3.0,7.26175975,Animation,660940780.0
54000000.0,132.0,7.7,4562.0,20.214422,2006.0,3.0,1.4539080555555555,Action,132511035.0
20000000.0,105.0,6.4,691.0,6.916201,2006.0,3.0,0.69445795,Comedy,33889159.0
6500000.0,92.0,7.1,670.0,9.369527,2005.0,9.0,2.814386,Comedy,24793509.0
13000000.0,125.0,6.5,139.0,15.295949,2006.0,3.0,-0.7971817692307692,Drama,2636637.0
45000000.0,129.0,7.3,1671.0,13.393548,2006.0,3.0,3.097250088888889,Crime,184376254.0
3000000.0,94.0,6.9,96.0,6.081201,2005.0,8.0,2.2933236666666668,Crime,9879971.0
12000000.0,104.0,5.8,372.0,11.29062,2006.0,3.0,0.9172374166666667,Fantasy,23006849.0
2000000.0,85.0,4.8,51.0,3.3924,1994.0,4.0,0.130311,Comedy,2260622.0
1380000.0,78.0,6.6,27.0,2.329388,2006.0,2.0,0.17030289855072464,Crime,1615018.0
15000000.0,107.0,6.1,726.0,18.960549,2006.0,3.0,3.6415808666666667,Horror,69623713.0
50000000.0,98.0,4.5,138.0,4.878907,2006.0,3.0,0.22225832,Comedy,61112916.0
25000000.0,93.0,3.8,44.0,3.372523,1993.0,1.0,-0.90247876,Comedy,2438031.0
2000000.0,137.0,7.9,977.0,9.02255,2006.0,3.0,34.0,Drama,70000000.0
30000000.0,108.0,6.6,171.0,5.364459,2006.0,3.0,0.15806886666666667,Music,34742066.0
27000000.0,110.0,7.4,1356.0,11.15092,2006.0,2.0,1.085514111111111,Drama,56308881.0
12899867.0,121.0,7.3,419.0,6.302926,2006.0,3.0,5.634363517081223,Comedy,85582407.0
8000000.0,112.0,6.7,85.0,5.052049,2006.0,4.0,1.368553125,Drama,18948425.0
9000000.0,100.0,5.3,157.0,4.854551,2006.0,3.0,2.011677222222222,Horror,27105095.0
70000000.0,114.0,4.6,183.0,15.321902,2006.0,3.0,-0.4481503142857143,Crime,38629478.0
475000.0,110.0,6.8,366.0,9.00314,2005.0,1.0,7.251061052631579,Drama,3919254.0
20000000.0,105.0,6.0,33.0,2.582818,2006.0,3.0,0.05852815,Drama,21170563.0
18000000.0,105.0,6.7,78.0,9.746725,2006.0,3.0,-0.8982584444444445,Action,1831348.0
6500000.0,88.0,5.1,132.0,8.869162,2006.0,9.0,1.0566826153846154,Comedy,13368437.0
45000000.0,83.0,5.3,779.0,13.096692,2006.0,4.0,2.9613915555555557,Comedy,178262620.0
950000.0,103.0,6.8,726.0,9.62025,2005.0,1.0,6.391798947368421,Drama,7022209.0
8000000.0,83.0,5.3,4.0,0.743274,1987.0,8.0,-0.59229525,Animation,3261638.0
60000000.0,108.0,5.8,230.0,12.915358,2006.0,4.0,0.2986724333333333,Action,77920346.0
80000000.0,94.0,5.1,246.0,7.904333,2006.0,3.0,-0.532699425,Family,37384046.0
50000000.0,125.0,6.3,1093.0,7.938457,2006.0,4.0,0.95214906,Horror,97607453.0
1601792.0,96.0,5.6,24.0,2.329513,2005.0,5.0,-0.8417228953571999,Drama,253527.0
17000000.0,107.0,4.9,97.0,4.936369,2006.0,3.0,-0.5697631176470588,Comedy,7314027.0
558000.0,89.0,6.1,9.0,1.41344,1931.0,12.0,2.9910394265232974,Drama,2227000.0
6000000.0,108.0,6.8,171.0,9.005167,2005.0,8.0,3.5275968333333334,Action,27165581.0
150000000.0,126.0,6.5,2062.0,15.687983,2006.0,5.0,1.6523334133333334,Adventure,397850012.0
50000000.0,99.0,5.6,503.0,11.511424,2006.0,4.0,0.75056346,Comedy,87528173.0
15000000.0,111.0,6.9,377.0,10.527141,2006.0,4.0,4.085739733333333,Drama,76286096.0
8000000.0,112.0,6.0,64.0,11.448612,2005.0,5.0,-0.893391,Drama,852872.0
80000000.0,83.0,6.3,1116.0,9.382953,2006.0,4.0,3.2924655875,Comedy,343397247.0
160000000.0,99.0,5.5,594.0,6.581669,2006.0,5.0,0.13546760625,Adventure,181674817.0
125000000.0,149.0,6.5,2773.0,18.566706,2006.0,5.0,5.142563672,Thriller,767820459.0
210000000.0,104.0,6.3,3581.0,0.867943,2006.0,5.0,1.1874264523809523,Adventure,459359555.0
52000000.0,106.0,5.6,851.0,6.327193,2006.0,6.0,2.9423016538461537,Romance,204999686.0
400000.0,90.0,7.0,20.0,1.829593,2005.0,9.0,-0.7607825,Drama,95687.0
120000000.0,117.0,6.6,3991.0,18.907948,2006.0,6.0,2.849859575,Animation,461983149.0
9600000.0,144.0,5.9,25.0,2.637004,2005.0,9.0,-0.5431004166666666,Drama,4386236.0
1700000.0,90.0,5.7,12.0,2.095106,2005.0,1.0,-0.9924929411764706,Comedy,12762.0
25000000.0,110.0,5.3,287.0,5.670679,2006.0,6.0,3.76753336,Drama,119188334.0
32000000.0,92.0,5.6,368.0,12.042646,2006.0,6.0,1.50618728125,Comedy,80197993.0
40000000.0,99.0,6.5,689.0,12.589019,2006.0,6.0,1.870752775,Romance,114830111.0
82500000.0,107.0,6.0,2167.0,9.796552,2006.0,6.0,1.8809854424242425,Comedy,237681299.0
35000000.0,109.0,7.0,3198.0,13.102384,2006.0,6.0,8.330031257142856,Comedy,326551094.0
200000000.0,151.0,7.0,5380.0,29.455314,2006.0,6.0,4.32829906,Adventure,1065659812.0
54000000.0,108.0,5.4,421.0,8.570085,2006.0,7.0,1.4153957037037037,Comedy,130431368.0
5000000.0,97.0,6.9,407.0,8.466725,2006.0,5.0,4.3776752,Comedy,26888376.0
75000000.0,110.0,5.3,415.0,8.704554,2006.0,7.0,-0.43619774666666666,Drama,42285169.0
40000000.0,123.0,6.5,662.0,8.852557,2006.0,5.0,0.5118585,Drama,60474340.0
1000000.0,92.0,7.2,59.0,8.570312,2006.0,8.0,0.678874,Documentary,1678874.0
1000000.0,100.0,6.7,257.0,6.684925,2006.0,1.0,45.243,Documentary,46243000.0
85000000.0,104.0,6.1,1749.0,2.238808,2006.0,6.0,0.8643328470588235,Action,158468292.0
270000000.0,154.0,5.4,1429.0,13.284712,2006.0,6.0,0.44844885925925926,Adventure,391081192.0
8000000.0,102.0,7.5,1728.0,5.320117,2006.0,7.0,11.565397625,Comedy,100523181.0
11000000.0,109.0,3.6,42.0,8.046375,1983.0,8.0,-0.5916376363636363,Crime,4491986.0
25000000.0,143.0,6.9,1083.0,12.60853,2006.0,9.0,4.41320728,Drama,135330182.0
12000000.0,102.0,5.4,25.0,3.579175,1979.0,1.0,3.5,Horror,54000000.0
64000000.0,98.0,5.3,269.0,7.067602,2006.0,8.0,0.587423765625,Comedy,101595121.0
75000000.0,91.0,6.3,912.0,15.402378,2006.0,7.0,0.86900008,Animation,140175006.0
33000000.0,105.0,5.1,504.0,7.418574,2006.0,8.0,0.8794549696969697,Action,62022014.0
4000000.0,96.0,6.4,435.0,8.16339,2006.0,7.0,6.89622525,Comedy,31584901.0
72500000.0,116.0,6.2,497.0,6.936688,2006.0,8.0,1.2478093379310344,Comedy,162966177.0
110000000.0,108.0,6.4,2949.0,16.661966,2006.0,10.0,4.2225531,Action,574480841.0
63000000.0,128.0,5.9,461.0,13.332102,2006.0,8.0,1.5864427619047619,Drama,162945894.0
30000000.0,113.0,7.1,743.0,10.798092,2006.0,9.0,0.7884408,Comedy,53653224.0
2160000.0,119.0,5.8,4.0,0.230534,1945.0,6.0,3.227777777777778,Drama,9132000.0
135000000.0,134.0,5.7,494.0,11.72545,2006.0,7.0,0.21329265925925925,Action,163794509.0
55000000.0,117.0,7.7,2607.0,20.981716,2006.0,12.0,4.583223545454546,Drama,307077295.0
18000000.0,87.0,5.9,375.0,7.810301,2006.0,7.0,1.2783149444444444,Comedy,41009669.0
50000000.0,88.0,5.5,375.0,7.000272,2006.0,7.0,0.10362258,Fantasy,55181129.0
750000.0,108.0,6.8,10.0,2.6982,2005.0,11.0,1.294604,Comedy,1720953.0
12000000.0,88.0,6.6,1172.0,12.627593,2006.0,8.0,2.57758675,Action,42931041.0
40000000.0,130.0,5.9,77.0,6.652197,2011.0,12.0,-0.86385,Adventure,5446000.0
20000000.0,106.0,6.1,278.0,9.51795,2005.0,1.0,-0.99948555,Drama,10289.0
51000000.0,90.0,5.3,230.0,6.984949,2006.0,8.0,0.4270392156862745,Animation,72779000.0
12000000.0,104.0,6.7,1092.0,14.21769,2006.0,8.0,8.51623725,Music,114194847.0
35000000.0,83.0,4.9,140.0,11.967444,2006.0,8.0,-0.6426803428571428,Family,12506188.0
8000000.0,116.0,6.5,43.0,5.397604,2006.0,7.0,0.5839125,Action,12671300.0
700000.0,107.0,6.5,243.0,12.155115,2006.0,8.0,6.01675,Drama,4911725.0
12000000.0,120.0,6.3,147.0,6.796465,2005.0,9.0,-0.9527824166666666,Fantasy,566611.0
662141.0,98.0,7.1,8.0,1.233446,1943.0,4.0,1.4264076684573226,Fantasy,1606624.0
23000000.0,93.0,6.2,412.0,7.06088,2006.0,8.0,0.6741308260869565,Comedy,38505009.0
40000000.0,110.0,7.1,1657.0,11.494009,2006.0,8.0,1.172875425,Fantasy,86915017.0
15000000.0,103.0,6.8,344.0,7.904371,2006.0,9.0,7.225608533333333,Drama,123384128.0
17500000.0,110.0,5.8,173.0,7.481125,2006.0,8.0,0.09599822857142858,Comedy,19179969.0
40000000.0,102.0,4.0,355.0,9.423256,2006.0,9.0,-0.031123175,Mystery,38755073.0
5800000.0,95.0,4.2,10.0,0.906143,2006.0,9.0,0.20689655172413793,Action,7000000.0
900000.0,96.0,6.1,73.0,4.997751,2005.0,9.0,-0.5762,Drama,381420.0
6500000.0,124.0,7.1,155.0,6.752524,2006.0,6.0,2.5213873846153847,Drama,22889018.0
20000000.0,97.0,5.2,295.0,12.72212,2006.0,9.0,0.87987355,Action,37597471.0
2000000.0,96.0,6.3,43.0,3.319349,2006.0,9.0,-0.688597,Drama,622806.0
30000000.0,84.0,6.3,681.0,12.130803,2006.0,9.0,-0.9834899,Adventure,495303.0
35000000.0,96.0,6.8,852.0,11.577121,2006.0,9.0,-0.5627174285714286,Drama,15304890.0
6000000.0,105.0,6.8,253.0,10.603991,2006.0,2.0,0.58739,Comedy,9524340.0
1549000.0,107.0,6.3,46.0,4.331811,2005.0,5.0,3.581020012911556,Action,7096000.0
50000000.0,121.0,5.7,292.0,6.506572,2006.0,9.0,-0.01777596,Drama,49111202.0
30000000.0,125.0,6.6,210.0,5.025475,2006.0,9.0,0.3826950333333333,Action,41480851.0
76000.0,70.0,5.5,16.0,1.310245,1968.0,10.0,77.94736842105263,Comedy,6000000.0
40000000.0,139.0,7.3,1252.0,7.735233,2006.0,12.0,2.00438225,Action,120175290.0
60000000.0,140.0,6.3,274.0,5.460942,2006.0,9.0,-0.7033333333333334,Action,17800000.0
11000000.0,95.0,6.4,306.0,7.915368,2006.0,9.0,5.616246545454546,Action,72778712.0
55000000.0,125.0,5.7,95.0,7.991168,2006.0,9.0,-0.8281655090909091,Drama,9450897.0
450000.0,84.0,6.2,38.0,2.333661,2006.0,6.0,1.1633888888888888,Drama,973525.0
18000000.0,82.0,6.5,1617.0,8.278336,2006.0,11.0,13.531819111111112,Comedy,261572744.0
